"pixstart","pix20","pix23","pixend","alivestart","alive20","alive23","aliveend","deadstart","dead20","dead23","deadend","dpixse","dpixs20","dpix2023","dpixs23","dpix23e","dpixse.1","bzt","nacl","inoc","plnt.micr","plate","lbzt","lnacl","lOD600","lOD750","flOD600","Lcellfb6","cellfb6","red","green","blue","aggrE","daggrE","x","y"
1599,1832.76991150442,2651.09734513274,2924,1,1,1,1,0,0,0,0,1325,233.769911504425,818.327433628319,1052.09734513274,272.902654867257,1325,0,0,"n","KSR",9,-4.60517018598809,-2.52572864430826,-4.50986000618377,-4.60517018598809,-4.50986000618377,5.47331402197794,152.75360049071,0.452571363519936,0.502101298725939,0.0453273377541243,11.8362836336257,3.72105654429733,254.63,-85
1883,0,0,0,1,0,0,0,0,1,1,1,-1883,-1883,0,-1883,0,-1883,10,10,"n","KSR",10,2.30358459332713,2.31055326264322,-4.55638002181866,-4.65646348037564,-4.55638002181866,5.14589816357272,86.2308071608066,NA,NA,NA,NA,NA,148.796666666667,-106.65
2221,307.16814159292,0,0,1,1,0,0,0,0,1,1,-2221,-1913.83185840708,-307.16814159292,-2221,0,-2221,0,10,"n","MoccTr",10,-4.60517018598809,2.31055326264322,-4.60517018598809,-4.71053070164592,-4.55638002181866,5.14589816357272,86.2308071608066,NA,NA,NA,NA,NA,169.963333333333,-106.65
2042,1049.88495575221,0,4859,1,1,0,1,0,0,1,0,2817,-992.115044247788,-1049.88495575221,-2042,4859,2817,1,0.8,"y","BruceH",10,0.00995033085316809,-0.127833371509885,-3.88733039283777,-4.07454193492592,-3.88733039283777,7.32540031334659,1432.88675944905,0.462842242503259,0.479069805580839,0.058087951915902,10.5290073176493,0.44759572254481,191.13,-106.65
2732,2269.89380530973,2117.88495575221,3899,1,1,1,1,0,0,0,0,1167,-462.106194690266,-152.008849557522,-614.115044247787,1781.11504424779,1167,0,0,"y","BruceH",10,-4.60517018598809,-2.52572864430826,-3.59356927430961,-3.81671282562382,-3.59356927430961,7.91502801353791,2652.62838783532,0.460359874485193,0.491207426292737,0.0484326992220697,9.63965634464429,-1.21427641818218,212.296666666667,-106.65
1044,3323.71681415929,6400.91150442478,8917,1,1,1,1,0,0,0,0,7873,2279.71681415929,3077.19469026549,5356.91150442478,2516.08849557522,7873,0,0,"y","MoccTr",10,-4.60517018598809,-2.52572864430826,-4.19970507787993,-4.30506559353775,-4.19970507787993,6.60564268909356,653.759981593317,0.474719834122053,0.473668991684945,0.0516111741930024,12.423770824132,5.23556938924577,233.463333333333,-106.65
1957,463.902654867257,229.194690265487,221,1,1,1,1,0,0,0,0,-1736,-1493.09734513274,-234.70796460177,-1727.80530973451,-8.19469026548671,-1736,0,10,"n","KSR",10,-4.60517018598809,2.31055326264322,-4.76768911548587,-4.8283137373023,-4.60517018598809,4.47532434440989,2.3282347242822,0.467001331830755,0.421650787146126,0.111347881023119,3.85319501351234,-3.91246228965781,254.63,-106.65
933,1150.69911504425,2514.05309734513,3446,1,1,1,1,0,0,0,0,2513,217.699115044248,1363.35398230089,1581.05309734513,931.946902654867,2513,0,0.8,"y","KSR",10,-4.60517018598809,-0.127833371509885,-3.98998454689786,-4.16691525505694,-3.98998454689786,7.10534631417912,1132.96913703775,0.444081389682049,0.45638600243999,0.0995326078779613,9.88999319811843,2.54081673123699,148.796666666667,-127.9
1428,250.46017699115,260.699115044248,283,1,1,1,1,0,0,0,0,-1145,-1177.53982300885,10.2389380530973,-1167.30088495575,22.3008849557522,-1145,0,10,"n","BruceH",10,-4.60517018598809,2.31055326264322,-4.50986000618377,-4.55638002181866,-4.50986000618377,5.47331402197794,152.75360049071,0.471189339772734,0.445368850654945,0.0834418095723206,4.25391194552588,-3.95458856606834,169.963333333333,-127.9
1190,1692.57522123894,3013.3982300885,5132,1,1,1,1,0,0,0,0,3942,502.575221238938,1320.82300884956,1823.3982300885,2118.6017699115,3942,10,0.8,"n","KSR",10,2.30358459332713,-0.127833371509885,-3.93734081341244,-3.98998454689786,-3.93734081341244,7.21956387535423,1280.39838509633,0.461084057417486,0.470386284307797,0.068529658274717,9.96615159347734,2.19320015809408,191.13,-127.9
2074,938.044247787611,1123.13274336283,2535,1,1,1,1,0,0,0,0,461,-1135.95575221239,185.088495575221,-950.867256637168,1411.86725663717,461,10,0,"n","MoccTr",10,2.30358459332713,-2.52572864430826,-3.31044301839369,-3.50655789731998,-3.31044301839369,8.46237049262528,4647.770032969,0.449930092369754,0.443816858380566,0.10625304924968,7.87638885436604,0.0391791126463099,212.296666666667,-127.9
1046,0,0,263,1,0,0,1,0,1,1,0,-783,-1046,0,-1046,263,-783,1,0,"n","KSR",10,0.00995033085316809,-2.52572864430826,-4.30506559353775,-4.26869794936688,-4.30506559353775,6.30767196863685,463.271070319821,0.40837114510493,0.386490465816955,0.205138389078115,3.4239887516111,-1.88465886279635,233.463333333333,-127.9
0,295.353982300885,225.256637168142,252,0,1,1,1,1,0,0,0,252,295.353982300885,-70.0973451327434,225.256637168142,26.7433628318584,252,0.1,10,"n","KSR",10,-2.20727491318972,2.31055326264322,-4.96184512992682,-5.20300718674371,-4.60517018598809,4.47532434440989,2.3282347242822,0.467172257486786,0.435093391658544,0.0977343508546704,4.16343119599518,NA,254.63,-127.9
2577,2216.33628318584,2469.1592920354,2435,1,1,1,1,0,0,0,0,-142,-360.663716814159,252.823008849558,-107.840707964602,-34.1592920353983,-142,10,0,"y","MoccTr",10,2.30358459332713,-2.52572864430826,-4.30506559353775,-4.38202663467388,-4.30506559353775,6.30767196863685,463.271070319821,0.472426416319783,0.47644879402474,0.0511247896554778,11.808465238982,1.48241530369512,148.796666666667,-149.15
2352,2124.97345132743,3296.15044247788,3048,1,1,1,1,0,0,0,0,696,-227.026548672566,1171.17699115044,944.150442477876,-248.150442477876,696,0.1,0,"n","MoccTr",10,-2.20727491318972,-2.52572864430826,-4.55638002181866,-4.55638002181866,-4.55638002181866,5.14589816357272,86.2308071608066,0.466381302200327,0.467065791291885,0.0665529065077881,9.51209921543906,-0.453706883532579,169.963333333333,-149.15
2556,2884.23008849558,3501.71681415929,4721,1,1,1,1,0,0,0,0,2165,328.230088495575,617.486725663717,945.716814159292,1219.28318584071,2165,0.1,0,"y","MoccTr",10,-2.20727491318972,-2.52572864430826,-3.79423996977176,-3.61191841297781,-3.79423996977176,7.51704237098461,1753.62496210405,0.445079382489237,0.433447585620664,0.121473031890098,8.98604792812684,-0.229345673015345,191.13,-149.15
934,0,1704.38938053097,4104,1,0,1,1,0,1,0,0,3170,-934,1704.38938053097,770.389380530974,2399.61061946903,3170,0,0,"y","BruceH",10,-4.60517018598809,-2.52572864430826,-3.9633162998157,-3.86323284125871,-3.9633162998157,7.16360348340068,1206.06181447293,0.463217288225477,0.494201643972361,0.0425810678021618,10.905235522795,4.28558209779763,212.296666666667,-149.15
2024,1952.48672566372,3170.9203539823,3770,1,1,1,1,0,0,0,0,1746,-71.5132743362831,1218.43362831858,1146.9203539823,599.079646017699,1746,0,0,"n","MoccTr",10,-4.60517018598809,-2.52572864430826,-4.3428059215206,-4.30506559353775,-4.3428059215206,6.18755465972796,401.15976788838,0.462506676948163,0.500568293633103,0.036925029418734,11.0250681390153,1.03952349761179,233.463333333333,-149.15
1526,2873.99115044248,3045.69026548673,4001,1,1,1,1,0,0,0,0,2475,1347.99115044248,171.699115044248,1519.69026548673,955.309734513274,2475,1,0.8,"n","KSR",10,0.00995033085316809,-0.127833371509885,-5.40367788220586,-5.99146454710798,-4.60517018598809,4.47532434440989,2.3282347242822,0.463121666222836,0.474955818626383,0.0619225151507815,9.21946757056315,2.61852198294489,254.63,-149.15
1119,0,0,0,1,0,0,0,0,1,1,1,-1119,-1119,0,-1119,0,-1119,0,10,"y","KSR",10,-4.60517018598809,2.31055326264322,-4.04555439805267,-4.16691525505694,-4.04555439805267,6.98092576227577,990.419100641602,NA,NA,NA,NA,NA,148.796666666667,-170.4
2812,0,0,0,1,0,0,0,0,1,1,1,-2812,-2812,0,-2812,0,-2812,1,10,"y","MoccTr",10,0.00995033085316809,2.31055326264322,-4.16691525505694,-4.38202663467388,-4.16691525505694,6.69021675550403,719.001766323433,NA,NA,NA,NA,NA,169.963333333333,-170.4
1407,3317.41592920354,5929.13274336283,6759,1,1,1,1,0,0,0,0,5352,1910.41592920354,2611.71681415929,4522.13274336283,829.867256637168,5352,1,0,"y","KSR",10,0.00995033085316809,-2.52572864430826,-3.86323284125871,-4.04555439805267,-3.86323284125871,7.37561352438606,1511.07621936698,0.46529038224111,0.461561920502113,0.0731476972567769,11.6543524928658,3.28766937429917,191.13,-170.4
1271,0,0,0,1,0,0,0,0,1,1,1,-1271,-1271,0,-1271,0,-1271,1,10,"y","KSR",10,0.00995033085316809,2.31055326264322,-4.19970507787993,-4.26869794936688,-4.19970507787993,6.60564268909356,653.759981593317,NA,NA,NA,NA,NA,212.296666666667,-170.4
2431,3220.53982300885,6833.30973451327,7516,1,1,1,1,0,0,0,0,5085,789.539823008849,3612.76991150442,4402.30973451327,682.690265486725,5085,1,0,"y","MoccTr",10,0.00995033085316809,-2.52572864430826,-3.2570970376884,-3.54045944899566,-3.2570970376884,8.56524658816181,5160.63854960191,0.443406043147964,0.469607210589086,0.0869867462629502,12.0157566921178,0.62293637156294,233.463333333333,-170.4
635,0,0,0,1,0,0,0,0,1,1,1,-635,-635,0,-635,0,-635,1,10,"y","KSR",10,0.00995033085316809,2.31055326264322,-4.76768911548587,-5.03595310208055,-4.42284862919414,5.89541705204396,277.873501822894,NA,NA,NA,NA,NA,254.63,-170.4
1513,253.610619469027,360.725663716814,292,1,1,1,1,0,0,0,0,-1221,-1259.38938053097,107.115044247788,-1152.27433628319,-68.7256637168142,-1221,0,0,"y","MoccTr",11,-4.60517018598809,-2.52572864430826,-3.45776773315055,-3.47376807449699,-3.45776773315055,8.1783526134121,3477.48537159685,0.405409437253282,0.392281740567337,0.202308822179381,3.59809744436503,-6.21593539015857,148.796666666667,-192.05
836,0,0,0,1,0,0,0,0,1,1,1,-836,-836,0,-836,0,-836,10,10,"y","KSR",11,2.30358459332713,2.31055326264322,-4.46540824361293,-4.50986000618377,-4.46540824361293,5.70852953218733,215.932656805817,NA,NA,NA,NA,NA,169.963333333333,-192.05
1907,359.938053097345,102.389380530973,159,1,1,1,1,0,0,0,0,-1748,-1547.06194690265,-257.548672566372,-1804.61061946903,56.6106194690265,-1748,1,10,"n","MoccTr",11,0.00995033085316809,2.31055326264322,-4.46540824361293,-4.55638002181866,-4.46540824361293,5.70852953218733,215.932656805817,0.421426526048997,0.441434690159809,0.137138783791194,3.31657662543543,-6.01084168017325,191.13,-192.05
2340,0,0,133,1,0,0,1,0,1,1,0,-2207,-2340,0,-2340,133,-2207,10,10,"y","MoccTr",11,2.30358459332713,2.31055326264322,-3.57555076880693,-3.68887945411394,-3.57555076880693,7.9501403121188,2750.47799792602,0.439087503175006,0.407094022521378,0.153818474303615,2.5203714231571,-7.35988326785272,212.296666666667,-192.05
1034,723.026548672566,0,1011,1,1,0,1,0,0,1,0,-23,-310.973451327434,-723.026548672566,-1034,1011,-23,10,0,"n","MoccTr",11,2.30358459332713,-2.52572864430826,-4.13516655674236,-3.91202300542815,-4.13516655674236,6.76933672978833,785.239324389224,0.433581967881307,0.432512024129779,0.133906007988913,7.11851518053287,0.248539763617047,233.463333333333,-192.05
818,189.814159292035,141.769911504425,0,1,1,1,0,0,0,0,1,-818,-628.185840707965,-48.0442477876106,-676.230088495575,-141.769911504425,-818,1,10,"n","KSR",11,0.00995033085316809,2.31055326264322,-4.60517018598809,-4.60517018598809,-4.55638002181866,5.14589816357272,86.2308071608066,NA,NA,NA,NA,NA,254.63,-192.05
1767,573.380530973451,2078.50442477876,3460,1,1,1,1,0,0,0,0,1693,-1193.61946902655,1505.12389380531,311.504424778761,1381.49557522124,1693,1,0,"y","KSR",11,0.00995033085316809,-2.52572864430826,-4.13516655674236,-4.26869794936688,-4.13516655674236,6.76933672978833,785.239324389224,0.451756374549302,0.50540838137185,0.0428352440788479,10.452572208846,2.20358057454665,148.796666666667,-213.3
1258,790.761061946903,275.663716814159,347,1,1,1,1,0,0,0,0,-911,-467.238938053097,-515.097345132743,-982.336283185841,71.3362831858407,-911,10,0,"y","MoccTr",11,2.30358459332713,-2.52572864430826,-4.19970507787993,-4.1043948980756,-4.19970507787993,6.60564268909356,653.759981593317,0.426423194644541,0.405553337614923,0.168023467740536,3.8815620210969,-4.2169071236069,169.963333333333,-213.3
3483,3227.62831858407,3519.04424778761,3583,1,1,1,1,0,0,0,0,100,-255.371681415929,291.41592920354,36.0442477876109,63.9557522123891,100,0.1,0,"n","BruceH",11,-2.20727491318972,-2.52572864430826,-4.42284862919414,-4.55638002181866,-4.42284862919414,5.89541705204396,277.873501822894,0.467623530213307,0.443429417119455,0.0889470526672382,7.48643436363218,-5.68220589769897,191.13,-213.3
2512,1794.17699115044,2887.38053097345,3724,1,1,1,1,0,0,0,0,1212,-717.823008849557,1093.20353982301,375.380530973451,836.619469026549,1212,1,0.8,"n","MoccTr",11,0.00995033085316809,-0.127833371509885,-4.50986000618377,-4.50986000618377,-4.50986000618377,5.47331402197794,152.75360049071,0.436155664043668,0.439252888151642,0.12459144780469,9.93546218308037,-0.494872152317996,212.296666666667,-213.3
1379,834.867256637168,615.911504424779,603,1,1,1,1,0,0,0,0,-776,-544.132743362832,-218.955752212389,-763.088495575221,-12.9115044247787,-776,1,10,"n","KSR",11,0.00995033085316809,2.31055326264322,-4.50986000618377,-4.50986000618377,-4.50986000618377,5.47331402197794,152.75360049071,0.452922457200403,0.443053373615307,0.10402416918429,5.9958834233213,-2.59548160066474,233.463333333333,-213.3
1223,81.1238938053097,0,0,1,1,0,0,0,0,1,1,-1223,-1141.87610619469,-81.1238938053097,-1223,0,-1223,0.1,0,"y","MoccTr",11,-2.20727491318972,-2.52572864430826,-3.42651518964645,-3.42651518964645,-3.42651518964645,8.23865930678186,3698.96825543658,NA,NA,NA,NA,NA,254.63,-213.3
3932,951.433628318584,582.83185840708,943,1,1,1,1,0,0,0,0,-2989,-2980.56637168142,-368.601769911504,-3349.16814159292,360.16814159292,-2989,0.1,10,"y","BruceH",11,-2.20727491318972,2.31055326264322,-3.81671282562382,-3.9633162998157,-3.81671282562382,7.47132032915796,1671.43002800017,0.45458371748106,0.410871046618832,0.134545235900108,5.59139529919598,-7.7146401316766,148.796666666667,-234.55
1344,309.530973451327,4179.84955752212,5832,1,1,1,1,0,0,0,0,4488,-1034.46902654867,3870.3185840708,2835.84955752212,1652.15044247788,4488,10,0.8,"y","BruceH",11,2.30358459332713,-0.127833371509885,-4.16691525505694,-4.19970507787993,-4.16691525505694,6.69021675550403,719.001766323433,0.455640050697085,0.514205360199088,0.0301545891038273,12.4595949777065,4.76429231870457,169.963333333333,-234.55
1718,0,0,390,1,0,0,1,0,1,1,0,-1328,-1718,0,-1718,390,-1328,0.1,10,"y","MoccTr",11,-2.20727491318972,2.31055326264322,-4.13516655674236,-4.30506559353775,-4.13516655674236,6.76933672978833,785.239324389224,0.423471059025995,0.400668338735779,0.175860602238226,2.90466011752702,-4.44460089246165,191.13,-234.55
1141,1735.89380530973,2569.97345132743,3004,1,1,1,1,0,0,0,0,1863,594.893805309734,834.079646017699,1428.97345132743,434.026548672566,1863,0.1,0.8,"n","KSR",11,-2.20727491318972,-0.127833371509885,-4.50986000618377,-4.46540824361293,-4.50986000618377,5.47331402197794,152.75360049071,0.456733102398045,0.510484127382566,0.0327827702193885,11.7118662570373,4.21845008675742,212.296666666667,-234.55
2611,84.2743362831858,0,1546,1,1,0,1,0,0,1,0,-1065,-2526.72566371681,-84.2743362831858,-2611,1546,-1065,1,10,"y","MoccTr",11,0.00995033085316809,2.31055326264322,-4.04555439805267,-4.16691525505694,-4.04555439805267,6.98092576227577,990.419100641602,0.431012204837749,0.417742874932214,0.151244920230037,7.8793932969094,-3.64346928048707,233.463333333333,-234.55
544,0,0,409,1,0,0,1,0,1,1,0,-135,-544,0,-544,409,-135,10,10,"y","KSR",11,2.30358459332713,2.31055326264322,-3.93734081341244,-4.07454193492592,-3.93734081341244,7.21956387535423,1280.39838509633,0.491326908821349,0.407384658830174,0.101288432348477,5.33462025068802,-0.0877029755942971,254.63,-234.55
2005,1994.23008849558,3160.6814159292,3094,1,1,1,1,0,0,0,0,1089,-10.7699115044247,1166.45132743363,1155.6814159292,-66.6814159292035,1089,0,0,"n","KSR",11,-4.60517018598809,-2.52572864430826,-4.42284862919414,-4.38202663467388,-4.42284862919414,5.89541705204396,277.873501822894,0.451625317976589,0.495480273718003,0.0528944083054077,10.1141850300908,-0.407932408285234,148.796666666667,-255.8
3187,599.371681415929,388.29203539823,273,1,1,1,1,0,0,0,0,-2914,-2587.62831858407,-211.079646017699,-2798.70796460177,-115.29203539823,-2914,1,10,"n","BruceH",11,0.00995033085316809,2.31055326264322,-4.65646348037564,-4.71053070164592,-4.60517018598809,4.47532434440989,2.3282347242822,0.446184542862482,0.402625820568928,0.15118963656859,3.66103876946184,-7.88823863062803,169.963333333333,-255.8
795,197.690265486726,85.8495575221239,145,1,1,1,1,0,0,0,0,-650,-597.309734513274,-111.840707964602,-709.150442477876,59.1504424778761,-650,1,10,"y","BruceH",11,0.00995033085316809,2.31055326264322,-4.23360662955561,-4.38202663467388,-4.23360662955561,6.51462946267469,589.448977312436,0.466662060786109,0.394885169640338,0.138452769573553,3.18989792326646,-2.93575894748604,191.13,-255.8
1216,608.035398230089,385.141592920354,399,1,1,1,1,0,0,0,0,-817,-607.964601769911,-222.893805309735,-830.858407079646,13.858407079646,-817,10,10,"n","BruceH",11,2.30358459332713,2.31055326264322,-4.60517018598809,-4.65646348037564,-4.55638002181866,5.14589816357272,86.2308071608066,0.463377892284192,0.429300501904138,0.10732160581167,5.19734271199687,-2.47409757568214,212.296666666667,-255.8
331,2662.91150442478,4307.44247787611,5294,1,1,1,1,0,0,0,0,4963,2331.91150442478,1644.53097345133,3976.44247787611,986.557522123894,4963,0,0,"y","KSR",11,-4.60517018598809,-2.52572864430826,-3.91202300542815,-4.16691525505694,-3.91202300542815,7.27343606473119,1356.0001774582,0.487908329057636,0.471233110997093,0.0408585599452711,14.4920395068217,10.5507656775944,233.463333333333,-255.8
979,1018.38053097345,2946.45132743363,2981,1,1,1,1,0,0,0,0,2002,39.3805309734513,1928.07079646018,1967.45132743363,34.5486725663718,2002,10,0,"y","MoccTr",11,2.30358459332713,-2.52572864430826,-3.52336501563636,-3.64965874096066,-3.52336501563636,8.05148948995362,3052.9713594374,0.459071074541409,0.449158233998567,0.0917706914600241,9.14563059138267,2.65152106049751,254.63,-255.8
3176,2777.11504424779,3627.73451327434,5642,1,1,1,1,0,0,0,0,2466,-398.884955752213,850.619469026549,451.734513274336,2014.26548672566,2466,1,0.8,"y","BruceH",12,0.00995033085316809,-0.127833371509885,-4.26869794936688,-4.46540824361293,-4.26869794936688,6.41588614977923,525.987539791596,0.460899358312282,0.482941559545883,0.056159082141835,10.6490202221912,-1.34145082663525,148.796666666667,-277.45
